#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         328   -0.426627   -0.425512 0.000188061
         329   -0.422492   -0.425502 0.000187714
         330   -0.422341   -0.425493 0.000187389
         331   -0.424799   -0.425491 0.000186835
         332    -0.42975   -0.425504 0.000186712
         333   -0.432688   -0.425525 0.000187393
         334    -0.42501   -0.425524 0.000186839
         335   -0.428412   -0.425532  0.00018648
         336   -0.426262   -0.425534 0.000185937
         337   -0.428604   -0.425543 0.000185609
         338   -0.429026   -0.425554 0.000185345
         339   -0.427425   -0.425559 0.000184881
         340   -0.426313   -0.425562  0.00018435
         341   -0.421883   -0.425551 0.000184125
         342   -0.420302   -0.425535 0.000184225
         343   -0.428385   -0.425544 0.000183875
         344   -0.425114   -0.425542 0.000183345
         345   -0.428832   -0.425552 0.000183061
         346   -0.430639   -0.425567 0.000183122
         347   -0.420849   -0.425553 0.000183098
         348   -0.425968   -0.425554 0.000182576
         349   -0.426419   -0.425557 0.000182069
         350    -0.43447   -0.425582 0.000183321
         351   -0.426565   -0.425585  0.00018282
         352   -0.425525   -0.425585 0.000182301
         353   -0.424414   -0.425582 0.000181815
         354   -0.428576    -0.42559 0.000181498
         355   -0.422252   -0.425581  0.00018123
         356   -0.425159   -0.425579 0.000180725
         357   -0.423771   -0.425574  0.00018029
         358   -0.427073   -0.425579 0.000179835
         359   -0.425192   -0.425577 0.000179337
         360    -0.42052   -0.425563 0.000179388
         361   -0.425285   -0.425563 0.000178893
         362   -0.422315   -0.425554 0.000178623
         363   -0.423153   -0.425547 0.000178254
         364   -0.425401   -0.425547 0.000177765
         365   -0.423401   -0.425541 0.000177375
         366   -0.421402   -0.425529  0.00017725
         367   -0.429897   -0.425541 0.000177166
         368    -0.42383   -0.425537 0.000176746
         369   -0.425453   -0.425536 0.000176267
         370   -0.417773   -0.425516 0.000177035
         371   -0.426264   -0.425518 0.000176569
         372   -0.424517   -0.425515 0.000176115
         373   -0.421677   -0.425505 0.000175943
         374    -0.42514   -0.425504 0.000175475
         375   -0.432147   -0.425521 0.000175899
         376    -0.42572   -0.425522 0.000175432
         377   -0.429731   -0.425533 0.000175322
         378   -0.429625   -0.425544 0.000175192
         379   -0.424565   -0.425541 0.000174749
         380   -0.426086   -0.425543 0.000174295
         381   -0.426589   -0.425545 0.000173859
         382   -0.425995   -0.425547 0.000173408
         383   -0.433984   -0.425569 0.000174349
         384   -0.420428   -0.425555 0.000174408
         385   -0.424922   -0.425554 0.000173962
         386   -0.424652   -0.425551 0.000173527
         387   -0.430088   -0.425563 0.000173475
         388   -0.427006   -0.425567 0.000173067
         389   -0.428144   -0.425573 0.000172749
         390   -0.429695   -0.425584 0.000172629
         391   -0.422481   -0.425576  0.00017237
         392   -0.430023   -0.425587 0.000172303
         393   -0.426333   -0.425589 0.000171875
         394   -0.430147   -0.425601 0.000171828
         395   -0.425297     -0.4256 0.000171395
         396   -0.429302   -0.425609 0.000171217
         397   -0.423808   -0.425605 0.000170846
         398   -0.427771    -0.42561 0.000170503
         399   -0.420402   -0.425597 0.000170575
         400   -0.428439   -0.425604 0.000170296
         401   -0.425328   -0.425604 0.000169873
         402   -0.424113     -0.4256 0.000169491
         403   -0.424824   -0.425598 0.000169081
         404   -0.425143   -0.425597 0.000168666
         405   -0.423617   -0.425592 0.000168321
         406   -0.425536   -0.425592 0.000167906
         407   -0.424289   -0.425589 0.000167524
         408   -0.426746   -0.425591 0.000167138
         409   -0.424399   -0.425589 0.000166754
         410      -0.431   -0.425602 0.000166869
         411     -0.4309   -0.425615  0.00016696
         412   -0.425736   -0.425615 0.000166555
         413   -0.420345   -0.425602  0.00016664
         414   -0.430564   -0.425614 0.000166668
         415   -0.431228   -0.425628 0.000166814
         416   -0.427088   -0.425631  0.00016645
         417   -0.428723   -0.425639 0.000166216
         418   -0.426378    -0.42564 0.000165828
         419   -0.425515    -0.42564 0.000165432
         420   -0.427865   -0.425645 0.000165123
         421     -0.4226   -0.425638  0.00016489
         422    -0.42362   -0.425633 0.000164568
         423   -0.430204   -0.425644 0.000164533
         424   -0.422826   -0.425638 0.000164279
         425   -0.419609   -0.425623 0.000164504
         426   -0.424118    -0.42562 0.000164156
         427   -0.424437   -0.425617 0.000163795
         428   -0.425876   -0.425618 0.000163413
         429   -0.423043   -0.425612 0.000163143
         430   -0.425034    -0.42561 0.000162769
         431   -0.419103   -0.425595  0.00016309
         432   -0.424288   -0.425592  0.00016274
         433    -0.42398   -0.425588 0.000162407
         434   -0.421911    -0.42558 0.000162254
         435   -0.427506   -0.425584 0.000161941
         436   -0.429983   -0.425594 0.000161884
         437    -0.42173   -0.425586 0.000161754
         438   -0.433588   -0.425604 0.000162414
         439   -0.434441   -0.425624 0.000163286
