#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         392    -6.66807     -6.6547 0.000366056
         393     -6.6413    -6.65467 0.000366709
         394    -6.65849    -6.65468 0.000365907
         395    -6.66308     -6.6547 0.000365598
         396    -6.65949    -6.65471 0.000364876
         397    -6.65259     -6.6547 0.000363996
         398    -6.65221     -6.6547 0.000363135
         399    -6.65559     -6.6547 0.000362232
         400    -6.64936    -6.65469 0.000361572
         401    -6.65157    -6.65468 0.000360754
         402    -6.66284     -6.6547 0.000360428
         403    -6.65741    -6.65471 0.000359596
         404    -6.64855    -6.65469 0.000359029
         405    -6.65786     -6.6547 0.000358228
         406    -6.65895    -6.65471 0.000357498
         407    -6.65467    -6.65471  0.00035662
         408    -6.64339    -6.65468 0.000356822
         409    -6.64996    -6.65467 0.000356136
         410    -6.65542    -6.65467 0.000355272
         411    -6.64999    -6.65466 0.000354591
         412    -6.65813    -6.65467  0.00035383
         413    -6.65733    -6.65467 0.000353032
         414    -6.63715    -6.65463 0.000354709
         415    -6.65924    -6.65464 0.000354028
         416    -6.65097    -6.65463 0.000353287
         417    -6.64871    -6.65462 0.000352725
         418    -6.65682    -6.65463 0.000351921
         419    -6.64746    -6.65461 0.000351495
         420    -6.66598    -6.65464 0.000351701
         421    -6.64815    -6.65462 0.000351203
         422    -6.65061    -6.65461 0.000350499
         423     -6.6563    -6.65461 0.000349693
         424    -6.64402    -6.65459 0.000349761
         425    -6.66279    -6.65461  0.00034947
         426    -6.65154     -6.6546 0.000348724
         427    -6.65653    -6.65461 0.000347936
         428    -6.66281    -6.65462 0.000347651
         429    -6.65766    -6.65463 0.000346913
         430    -6.65486    -6.65463 0.000346106
         431    -6.65001    -6.65462  0.00034547
         432    -6.65587    -6.65462 0.000344682
         433    -6.66315    -6.65464 0.000344447
         434    -6.64512    -6.65462 0.000344352
         435    -6.65701    -6.65463 0.000343604
         436     -6.6576    -6.65463 0.000342884
         437    -6.64967    -6.65462 0.000342287
         438    -6.65716    -6.65463 0.000341555
         439    -6.65132    -6.65462  0.00034086
         440    -6.65314    -6.65462 0.000340102
         441    -6.64565     -6.6546 0.000339938
         442    -6.65365     -6.6546 0.000339176
         443    -6.66034    -6.65461 0.000338658
         444    -6.64789    -6.65459 0.000338233
         445    -6.66064    -6.65461 0.000337746
         446    -6.64891    -6.65459  0.00033723
         447    -6.65694     -6.6546 0.000336516
         448    -6.64506    -6.65458 0.000336438
         449    -6.66542     -6.6546 0.000336554
         450    -6.65204     -6.6546 0.000335854
         451    -6.65678     -6.6546 0.000335144
         452    -6.64558    -6.65458 0.000334996
         453    -6.67054    -6.65462 0.000336104
         454    -6.64708     -6.6546 0.000335773
         455    -6.64885    -6.65459 0.000335273
         456    -6.65316    -6.65458 0.000334553
         457    -6.65905    -6.65459 0.000333963
         458    -6.65265    -6.65459 0.000333261
         459     -6.6593     -6.6546 0.000332693
         460    -6.64913    -6.65459 0.000332182
         461     -6.6551    -6.65459 0.000331463
         462    -6.65573    -6.65459 0.000330755
         463    -6.67769    -6.65464  0.00033378
         464    -6.64499    -6.65462 0.000333708
         465    -6.66034    -6.65463 0.000333217
         466    -6.64811    -6.65462 0.000332796
         467    -6.66604    -6.65464 0.000332981
         468    -6.65141    -6.65464 0.000332341
         469    -6.66369    -6.65466 0.000332192
         470    -6.64878    -6.65464  0.00033172
         471    -6.65645    -6.65465 0.000331038
         472    -6.65045    -6.65464 0.000330456
         473    -6.65636    -6.65464 0.000329778
         474    -6.65077    -6.65463 0.000329183
         475    -6.65416    -6.65463 0.000328492
         476    -6.66875    -6.65466 0.000329139
         477    -6.63654    -6.65462 0.000330635
         478    -6.65223    -6.65462 0.000329981
         479    -6.66819    -6.65465 0.000330507
         480    -6.65421    -6.65465  0.00032982
         481    -6.65258    -6.65464 0.000329162
         482    -6.66611    -6.65467 0.000329337
         483    -6.63776    -6.65463  0.00033051
         484    -6.64493    -6.65461 0.000330433
         485    -6.66991    -6.65464 0.000331254
         486    -6.66349    -6.65466 0.000331072
         487    -6.64957    -6.65465 0.000330557
         488    -6.65742    -6.65466 0.000329928
         489    -6.65393    -6.65466 0.000329257
         490    -6.65673    -6.65466 0.000328612
         491    -6.65528    -6.65466 0.000327945
         492    -6.64528    -6.65464 0.000327832
         493    -6.64384    -6.65462 0.000327898
         494    -6.65394    -6.65462 0.000327238
         495    -6.65336    -6.65462 0.000326586
         496    -6.64795     -6.6546 0.000326204
         497    -6.65528     -6.6546 0.000325551
         498    -6.66254    -6.65462 0.000325287
         499     -6.6576    -6.65463  0.00032469
         500    -6.65268    -6.65462 0.000324064
